State,State_Initial,SA4 Name 2016,Population,Month,Year,Year-Month,Crash_Count,Fatality_Count,Crash_Count_per_100000_population,Fatality_Count_per_100000_population
Victoria,Vic,Warrnambool and South West,125775,1,2020,2020-1,2,2,1.590141125,1.590141125
Victoria,Vic,Warrnambool and South West,125775,1,2021,2021-1,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,2,2015,2015-2,3,5,2.385211688,3.975352813
Victoria,Vic,Warrnambool and South West,125775,2,2016,2016-2,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,2,2017,2017-2,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,2,2018,2018-2,3,3,2.385211688,2.385211688
Victoria,Vic,Warrnambool and South West,125775,2,2019,2019-2,3,3,2.385211688,2.385211688
Victoria,Vic,Warrnambool and South West,125775,2,2020,2020-2,3,3,2.385211688,2.385211688
Victoria,Vic,Warrnambool and South West,125775,2,2021,2021-2,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,3,2015,2015-3,2,2,1.590141125,1.590141125
Victoria,Vic,Warrnambool and South West,125775,3,2017,2017-3,3,3,2.385211688,2.385211688
Victoria,Vic,Warrnambool and South West,125775,3,2018,2018-3,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,3,2019,2019-3,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,3,2020,2020-3,2,2,1.590141125,1.590141125
Victoria,Vic,Warrnambool and South West,125775,3,2021,2021-3,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,4,2016,2016-4,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,4,2017,2017-4,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,4,2018,2018-4,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,4,2021,2021-4,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,5,2015,2015-5,2,2,1.590141125,1.590141125
Victoria,Vic,Warrnambool and South West,125775,5,2016,2016-5,4,4,3.18028225,3.18028225
Victoria,Vic,Warrnambool and South West,125775,5,2017,2017-5,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,5,2019,2019-5,2,4,1.590141125,3.18028225
Victoria,Vic,Warrnambool and South West,125775,5,2021,2021-5,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,6,2021,2021-6,4,4,3.18028225,3.18028225
Victoria,Vic,Warrnambool and South West,125775,7,2015,2015-7,3,3,2.385211688,2.385211688
Victoria,Vic,Warrnambool and South West,125775,7,2016,2016-7,3,3,2.385211688,2.385211688
Victoria,Vic,Warrnambool and South West,125775,7,2020,2020-7,2,2,1.590141125,1.590141125
Victoria,Vic,Warrnambool and South West,125775,8,2015,2015-8,3,3,2.385211688,2.385211688
Victoria,Vic,Warrnambool and South West,125775,8,2016,2016-8,3,3,2.385211688,2.385211688
Victoria,Vic,Warrnambool and South West,125775,8,2017,2017-8,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,8,2021,2021-8,2,3,1.590141125,2.385211688
Victoria,Vic,Warrnambool and South West,125775,9,2017,2017-9,2,2,1.590141125,1.590141125
Victoria,Vic,Warrnambool and South West,125775,9,2018,2018-9,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,9,2020,2020-9,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,10,2018,2018-10,2,2,1.590141125,1.590141125
Victoria,Vic,Warrnambool and South West,125775,10,2019,2019-10,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,11,2017,2017-11,3,3,2.385211688,2.385211688
Victoria,Vic,Warrnambool and South West,125775,11,2019,2019-11,1,1,0.795070563,0.795070563
Victoria,Vic,Warrnambool and South West,125775,12,2017,2017-12,4,4,3.18028225,3.18028225
Victoria,Vic,Warrnambool and South West,125775,12,2018,2018-12,2,2,1.590141125,1.590141125
Victoria,Vic,Warrnambool and South West,125775,12,2019,2019-12,2,2,1.590141125,1.590141125
Victoria,Vic,Warrnambool and South West,125775,12,2020,2020-12,1,2,0.795070563,1.590141125
Tasmania,Tas,West and North West,113755,1,2016,2016-1,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,1,2018,2018-1,3,3,2.637246714,2.637246714
Tasmania,Tas,West and North West,113755,1,2020,2020-1,2,2,1.758164476,1.758164476
Tasmania,Tas,West and North West,113755,2,2015,2015-2,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,2,2018,2018-2,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,2,2019,2019-2,2,2,1.758164476,1.758164476
Tasmania,Tas,West and North West,113755,2,2020,2020-2,2,2,1.758164476,1.758164476
Tasmania,Tas,West and North West,113755,2,2021,2021-2,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,3,2017,2017-3,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,3,2018,2018-3,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,3,2020,2020-3,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,4,2016,2016-4,2,3,1.758164476,2.637246714
Tasmania,Tas,West and North West,113755,4,2021,2021-4,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,5,2015,2015-5,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,5,2016,2016-5,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,5,2021,2021-5,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,6,2016,2016-6,1,2,0.879082238,1.758164476
Tasmania,Tas,West and North West,113755,6,2019,2019-6,3,3,2.637246714,2.637246714
Tasmania,Tas,West and North West,113755,7,2015,2015-7,2,3,1.758164476,2.637246714
Tasmania,Tas,West and North West,113755,7,2019,2019-7,2,2,1.758164476,1.758164476
Tasmania,Tas,West and North West,113755,7,2020,2020-7,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,7,2021,2021-7,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,8,2017,2017-8,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,8,2018,2018-8,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,8,2021,2021-8,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,9,2015,2015-9,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,9,2016,2016-9,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,9,2017,2017-9,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,9,2018,2018-9,2,2,1.758164476,1.758164476
Tasmania,Tas,West and North West,113755,9,2019,2019-9,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,10,2015,2015-10,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,10,2016,2016-10,2,2,1.758164476,1.758164476
Tasmania,Tas,West and North West,113755,10,2017,2017-10,2,2,1.758164476,1.758164476
Tasmania,Tas,West and North West,113755,10,2019,2019-10,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,11,2019,2019-11,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,12,2015,2015-12,1,1,0.879082238,0.879082238
Tasmania,Tas,West and North West,113755,12,2020,2020-12,1,1,0.879082238,0.879082238
Western Australia,WA,Western Australia - Outback (North),98864,1,2015,2015-1,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,1,2016,2016-1,3,3,3.034471597,3.034471597
Western Australia,WA,Western Australia - Outback (North),98864,1,2017,2017-1,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,1,2018,2018-1,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,1,2019,2019-1,2,2,2.022981065,2.022981065
Western Australia,WA,Western Australia - Outback (North),98864,2,2015,2015-2,1,2,1.011490532,2.022981065
Western Australia,WA,Western Australia - Outback (North),98864,2,2019,2019-2,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,3,2015,2015-3,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,3,2016,2016-3,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,4,2015,2015-4,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,4,2018,2018-4,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,5,2018,2018-5,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,5,2019,2019-5,2,2,2.022981065,2.022981065
Western Australia,WA,Western Australia - Outback (North),98864,6,2015,2015-6,1,2,1.011490532,2.022981065
Western Australia,WA,Western Australia - Outback (North),98864,6,2016,2016-6,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,6,2017,2017-6,2,3,2.022981065,3.034471597
Western Australia,WA,Western Australia - Outback (North),98864,6,2018,2018-6,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,6,2019,2019-6,2,2,2.022981065,2.022981065
Western Australia,WA,Western Australia - Outback (North),98864,7,2016,2016-7,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,7,2018,2018-7,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,8,2015,2015-8,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,8,2016,2016-8,2,2,2.022981065,2.022981065
Western Australia,WA,Western Australia - Outback (North),98864,8,2017,2017-8,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,8,2018,2018-8,1,2,1.011490532,2.022981065
Western Australia,WA,Western Australia - Outback (North),98864,8,2019,2019-8,4,5,4.04596213,5.057452662
Western Australia,WA,Western Australia - Outback (North),98864,9,2015,2015-9,1,2,1.011490532,2.022981065
Western Australia,WA,Western Australia - Outback (North),98864,9,2016,2016-9,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,9,2017,2017-9,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,9,2018,2018-9,2,2,2.022981065,2.022981065
Western Australia,WA,Western Australia - Outback (North),98864,10,2016,2016-10,3,7,3.034471597,7.080433727
Western Australia,WA,Western Australia - Outback (North),98864,10,2017,2017-10,2,2,2.022981065,2.022981065
Western Australia,WA,Western Australia - Outback (North),98864,10,2019,2019-10,2,2,2.022981065,2.022981065
Western Australia,WA,Western Australia - Outback (North),98864,11,2015,2015-11,2,2,2.022981065,2.022981065
Western Australia,WA,Western Australia - Outback (North),98864,11,2017,2017-11,2,2,2.022981065,2.022981065
Western Australia,WA,Western Australia - Outback (North),98864,11,2018,2018-11,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,11,2019,2019-11,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,12,2015,2015-12,4,4,4.04596213,4.04596213
Western Australia,WA,Western Australia - Outback (North),98864,12,2016,2016-12,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,12,2017,2017-12,1,1,1.011490532,1.011490532
Western Australia,WA,Western Australia - Outback (North),98864,12,2019,2019-12,3,3,3.034471597,3.034471597
Western Australia,WA,Western Australia - Outback (South),116006,1,2016,2016-1,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,1,2017,2017-1,2,2,1.724048756,1.724048756
Western Australia,WA,Western Australia - Outback (South),116006,1,2018,2018-1,1,3,0.862024378,2.586073134
Western Australia,WA,Western Australia - Outback (South),116006,1,2019,2019-1,4,4,3.448097512,3.448097512
Western Australia,WA,Western Australia - Outback (South),116006,2,2019,2019-2,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,3,2015,2015-3,1,2,0.862024378,1.724048756
Western Australia,WA,Western Australia - Outback (South),116006,3,2016,2016-3,2,2,1.724048756,1.724048756
Western Australia,WA,Western Australia - Outback (South),116006,3,2017,2017-3,2,2,1.724048756,1.724048756
Western Australia,WA,Western Australia - Outback (South),116006,3,2019,2019-3,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,4,2015,2015-4,3,5,2.586073134,4.31012189
Western Australia,WA,Western Australia - Outback (South),116006,4,2016,2016-4,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,4,2017,2017-4,2,3,1.724048756,2.586073134
Western Australia,WA,Western Australia - Outback (South),116006,4,2018,2018-4,2,2,1.724048756,1.724048756
Western Australia,WA,Western Australia - Outback (South),116006,5,2015,2015-5,3,3,2.586073134,2.586073134
Western Australia,WA,Western Australia - Outback (South),116006,5,2016,2016-5,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,5,2017,2017-5,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,5,2018,2018-5,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,5,2019,2019-5,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,6,2018,2018-6,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,6,2019,2019-6,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,7,2016,2016-7,4,4,3.448097512,3.448097512
Western Australia,WA,Western Australia - Outback (South),116006,7,2017,2017-7,2,2,1.724048756,1.724048756
Western Australia,WA,Western Australia - Outback (South),116006,7,2018,2018-7,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,7,2019,2019-7,2,2,1.724048756,1.724048756
Western Australia,WA,Western Australia - Outback (South),116006,8,2015,2015-8,2,4,1.724048756,3.448097512
Western Australia,WA,Western Australia - Outback (South),116006,8,2016,2016-8,1,2,0.862024378,1.724048756
Western Australia,WA,Western Australia - Outback (South),116006,8,2017,2017-8,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,8,2018,2018-8,2,3,1.724048756,2.586073134
Western Australia,WA,Western Australia - Outback (South),116006,8,2019,2019-8,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,9,2017,2017-9,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,9,2018,2018-9,3,3,2.586073134,2.586073134
Western Australia,WA,Western Australia - Outback (South),116006,9,2019,2019-9,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,10,2015,2015-10,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,10,2016,2016-10,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,10,2017,2017-10,2,2,1.724048756,1.724048756
Western Australia,WA,Western Australia - Outback (South),116006,10,2018,2018-10,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,11,2015,2015-11,3,3,2.586073134,2.586073134
Western Australia,WA,Western Australia - Outback (South),116006,11,2016,2016-11,2,2,1.724048756,1.724048756
Western Australia,WA,Western Australia - Outback (South),116006,11,2017,2017-11,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,11,2018,2018-11,1,1,0.862024378,0.862024378
Western Australia,WA,Western Australia - Outback (South),116006,12,2015,2015-12,2,2,1.724048756,1.724048756
Western Australia,WA,Western Australia - Outback (South),116006,12,2016,2016-12,2,2,1.724048756,1.724048756
Western Australia,WA,Western Australia - Outback (South),116006,12,2017,2017-12,3,3,2.586073134,2.586073134
Western Australia,WA,Western Australia - Outback (South),116006,12,2018,2018-12,2,2,1.724048756,1.724048756
Western Australia,WA,Western Australia - Outback (South),116006,12,2019,2019-12,3,3,2.586073134,2.586073134
Western Australia,WA,Western Australia - Wheat Belt,137509,1,2015,2015-1,3,3,2.181675381,2.181675381
Western Australia,WA,Western Australia - Wheat Belt,137509,1,2016,2016-1,6,7,4.363350762,5.09057589
Western Australia,WA,Western Australia - Wheat Belt,137509,1,2018,2018-1,1,1,0.727225127,0.727225127
Western Australia,WA,Western Australia - Wheat Belt,137509,1,2019,2019-1,1,2,0.727225127,1.454450254
Western Australia,WA,Western Australia - Wheat Belt,137509,2,2015,2015-2,2,2,1.454450254,1.454450254
Western Australia,WA,Western Australia - Wheat Belt,137509,2,2016,2016-2,5,6,3.636125635,4.363350762
Western Australia,WA,Western Australia - Wheat Belt,137509,2,2017,2017-2,2,2,1.454450254,1.454450254
Western Australia,WA,Western Australia - Wheat Belt,137509,2,2018,2018-2,2,2,1.454450254,1.454450254
Western Australia,WA,Western Australia - Wheat Belt,137509,2,2019,2019-2,2,2,1.454450254,1.454450254
Western Australia,WA,Western Australia - Wheat Belt,137509,3,2015,2015-3,1,1,0.727225127,0.727225127
Western Australia,WA,Western Australia - Wheat Belt,137509,3,2016,2016-3,7,9,5.09057589,6.545026144
Western Australia,WA,Western Australia - Wheat Belt,137509,3,2017,2017-3,7,7,5.09057589,5.09057589
Western Australia,WA,Western Australia - Wheat Belt,137509,3,2018,2018-3,2,3,1.454450254,2.181675381
Western Australia,WA,Western Australia - Wheat Belt,137509,3,2019,2019-3,3,3,2.181675381,2.181675381
Western Australia,WA,Western Australia - Wheat Belt,137509,4,2015,2015-4,1,1,0.727225127,0.727225127
Western Australia,WA,Western Australia - Wheat Belt,137509,4,2016,2016-4,2,2,1.454450254,1.454450254
Western Australia,WA,Western Australia - Wheat Belt,137509,4,2017,2017-4,3,4,2.181675381,2.908900508
Western Australia,WA,Western Australia - Wheat Belt,137509,4,2018,2018-4,7,9,5.09057589,6.545026144
Western Australia,WA,Western Australia - Wheat Belt,137509,4,2019,2019-4,4,4,2.908900508,2.908900508
Western Australia,WA,Western Australia - Wheat Belt,137509,5,2015,2015-5,1,1,0.727225127,0.727225127
Western Australia,WA,Western Australia - Wheat Belt,137509,5,2016,2016-5,4,5,2.908900508,3.636125635
Western Australia,WA,Western Australia - Wheat Belt,137509,5,2017,2017-5,2,2,1.454450254,1.454450254
Western Australia,WA,Western Australia - Wheat Belt,137509,5,2018,2018-5,5,5,3.636125635,3.636125635
Western Australia,WA,Western Australia - Wheat Belt,137509,5,2019,2019-5,4,5,2.908900508,3.636125635
Western Australia,WA,Western Australia - Wheat Belt,137509,6,2015,2015-6,3,3,2.181675381,2.181675381
Western Australia,WA,Western Australia - Wheat Belt,137509,6,2016,2016-6,2,2,1.454450254,1.454450254
Western Australia,WA,Western Australia - Wheat Belt,137509,6,2017,2017-6,3,3,2.181675381,2.181675381
Western Australia,WA,Western Australia - Wheat Belt,137509,6,2018,2018-6,2,2,1.454450254,1.454450254
Western Australia,WA,Western Australia - Wheat Belt,137509,6,2019,2019-6,3,3,2.181675381,2.181675381
Western Australia,WA,Western Australia - Wheat Belt,137509,7,2015,2015-7,1,1,0.727225127,0.727225127
Western Australia,WA,Western Australia - Wheat Belt,137509,7,2016,2016-7,3,3,2.181675381,2.181675381
Western Australia,WA,Western Australia - Wheat Belt,137509,7,2017,2017-7,2,2,1.454450254,1.454450254
Western Australia,WA,Western Australia - Wheat Belt,137509,7,2019,2019-7,2,2,1.454450254,1.454450254
