Hour,Dayweek,Month,Year,Year-Month,Crash_Count
16,Thursday,3,2018,2018-3,1
16,Thursday,3,2019,2019-3,1
16,Thursday,4,2015,2015-4,2
16,Thursday,4,2016,2016-4,2
16,Thursday,4,2020,2020-4,1
16,Thursday,4,2021,2021-4,2
16,Thursday,5,2015,2015-5,2
16,Thursday,5,2016,2016-5,1
16,Thursday,5,2018,2018-5,1
16,Thursday,5,2019,2019-5,2
16,Thursday,5,2020,2020-5,5
16,Thursday,5,2021,2021-5,1
16,Thursday,6,2015,2015-6,1
16,Thursday,6,2016,2016-6,2
16,Thursday,6,2019,2019-6,1
16,Thursday,6,2020,2020-6,1
16,Thursday,6,2021,2021-6,1
16,Thursday,7,2015,2015-7,1
16,Thursday,7,2019,2019-7,2
16,Thursday,7,2021,2021-7,1
16,Thursday,8,2017,2017-8,2
16,Thursday,8,2019,2019-8,1
16,Thursday,9,2017,2017-9,1
16,Thursday,9,2018,2018-9,1
16,Thursday,10,2015,2015-10,2
16,Thursday,10,2016,2016-10,3
16,Thursday,10,2018,2018-10,1
16,Thursday,11,2018,2018-11,1
16,Thursday,11,2019,2019-11,3
16,Thursday,11,2020,2020-11,2
16,Thursday,12,2017,2017-12,2
16,Thursday,12,2018,2018-12,1
16,Tuesday,1,2017,2017-1,3
16,Tuesday,1,2018,2018-1,2
16,Tuesday,2,2017,2017-2,1
16,Tuesday,2,2018,2018-2,1
16,Tuesday,3,2015,2015-3,1
16,Tuesday,3,2016,2016-3,3
16,Tuesday,3,2017,2017-3,3
16,Tuesday,3,2018,2018-3,1
16,Tuesday,3,2019,2019-3,2
16,Tuesday,3,2020,2020-3,1
16,Tuesday,3,2021,2021-3,2
16,Tuesday,4,2015,2015-4,1
16,Tuesday,4,2016,2016-4,2
16,Tuesday,4,2017,2017-4,2
16,Tuesday,4,2019,2019-4,2
16,Tuesday,4,2020,2020-4,1
16,Tuesday,4,2021,2021-4,1
16,Tuesday,5,2015,2015-5,1
16,Tuesday,5,2017,2017-5,1
16,Tuesday,5,2019,2019-5,1
16,Tuesday,5,2021,2021-5,1
16,Tuesday,6,2015,2015-6,1
16,Tuesday,6,2017,2017-6,2
16,Tuesday,6,2021,2021-6,1
16,Tuesday,7,2015,2015-7,1
16,Tuesday,7,2016,2016-7,1
16,Tuesday,7,2018,2018-7,1
16,Tuesday,7,2019,2019-7,2
16,Tuesday,8,2015,2015-8,2
16,Tuesday,8,2017,2017-8,1
16,Tuesday,8,2018,2018-8,1
16,Tuesday,8,2021,2021-8,1
16,Tuesday,9,2015,2015-9,1
16,Tuesday,9,2019,2019-9,1
16,Tuesday,10,2015,2015-10,1
16,Tuesday,10,2017,2017-10,1
16,Tuesday,10,2020,2020-10,2
16,Tuesday,11,2017,2017-11,1
16,Tuesday,11,2018,2018-11,1
16,Tuesday,11,2019,2019-11,1
16,Tuesday,11,2020,2020-11,1
16,Tuesday,12,2016,2016-12,1
16,Tuesday,12,2017,2017-12,5
16,Tuesday,12,2018,2018-12,1
16,Tuesday,12,2019,2019-12,1
16,Wednesday,1,2015,2015-1,1
16,Wednesday,1,2017,2017-1,1
16,Wednesday,1,2019,2019-1,1
16,Wednesday,2,2015,2015-2,1
16,Wednesday,2,2016,2016-2,3
16,Wednesday,2,2017,2017-2,1
16,Wednesday,2,2019,2019-2,2
16,Wednesday,2,2020,2020-2,2
16,Wednesday,2,2021,2021-2,2
16,Wednesday,3,2018,2018-3,2
16,Wednesday,3,2020,2020-3,1
16,Wednesday,3,2021,2021-3,2
16,Wednesday,4,2015,2015-4,2
16,Wednesday,4,2016,2016-4,1
16,Wednesday,4,2017,2017-4,1
16,Wednesday,4,2018,2018-4,1
16,Wednesday,5,2017,2017-5,1
16,Wednesday,5,2019,2019-5,2
16,Wednesday,5,2020,2020-5,2
16,Wednesday,5,2021,2021-5,2
16,Wednesday,6,2018,2018-6,1
16,Wednesday,6,2019,2019-6,1
16,Wednesday,6,2021,2021-6,1
16,Wednesday,7,2016,2016-7,1
16,Wednesday,7,2018,2018-7,1
16,Wednesday,8,2015,2015-8,1
16,Wednesday,8,2017,2017-8,2
16,Wednesday,8,2018,2018-8,1
16,Wednesday,8,2021,2021-8,1
16,Wednesday,9,2015,2015-9,1
16,Wednesday,9,2016,2016-9,2
16,Wednesday,9,2017,2017-9,1
16,Wednesday,10,2015,2015-10,2
16,Wednesday,10,2016,2016-10,1
16,Wednesday,10,2017,2017-10,2
16,Wednesday,10,2019,2019-10,2
16,Wednesday,11,2015,2015-11,1
16,Wednesday,11,2016,2016-11,1
16,Wednesday,11,2017,2017-11,1
16,Wednesday,11,2019,2019-11,1
16,Wednesday,11,2020,2020-11,1
16,Wednesday,12,2016,2016-12,3
16,Wednesday,12,2018,2018-12,1
16,Wednesday,12,2019,2019-12,1
16,Wednesday,12,2020,2020-12,2
17,Friday,1,2017,2017-1,2
17,Friday,1,2018,2018-1,1
17,Friday,1,2020,2020-1,2
17,Friday,1,2021,2021-1,1
17,Friday,2,2016,2016-2,1
17,Friday,2,2017,2017-2,2
17,Friday,2,2020,2020-2,1
17,Friday,3,2016,2016-3,2
17,Friday,3,2017,2017-3,1
17,Friday,3,2018,2018-3,2
17,Friday,3,2019,2019-3,1
17,Friday,3,2021,2021-3,1
17,Friday,4,2015,2015-4,1
17,Friday,4,2016,2016-4,3
17,Friday,4,2017,2017-4,2
17,Friday,4,2019,2019-4,1
17,Friday,4,2020,2020-4,2
17,Friday,4,2021,2021-4,1
17,Friday,5,2015,2015-5,3
17,Friday,5,2021,2021-5,1
17,Friday,6,2015,2015-6,2
17,Friday,6,2017,2017-6,7
17,Friday,6,2020,2020-6,1
17,Friday,6,2021,2021-6,2
17,Friday,7,2015,2015-7,1
17,Friday,7,2016,2016-7,1
17,Friday,7,2018,2018-7,2
17,Friday,7,2019,2019-7,1
17,Friday,7,2020,2020-7,1
17,Friday,7,2021,2021-7,2
17,Friday,8,2015,2015-8,1
17,Friday,8,2017,2017-8,1
17,Friday,8,2018,2018-8,1
17,Friday,8,2019,2019-8,1
17,Friday,8,2020,2020-8,1
17,Friday,9,2015,2015-9,1
17,Friday,9,2016,2016-9,1
17,Friday,9,2017,2017-9,1
17,Friday,10,2015,2015-10,2
17,Friday,10,2016,2016-10,2
17,Friday,10,2018,2018-10,2
17,Friday,11,2015,2015-11,1
17,Friday,11,2020,2020-11,1
17,Friday,12,2015,2015-12,2
17,Friday,12,2016,2016-12,1
17,Friday,12,2017,2017-12,2
17,Friday,12,2019,2019-12,1
17,Friday,12,2020,2020-12,1
17,Monday,1,2016,2016-1,2
17,Monday,1,2017,2017-1,1
17,Monday,1,2018,2018-1,1
17,Monday,1,2019,2019-1,1
17,Monday,1,2020,2020-1,1
17,Monday,1,2021,2021-1,1
17,Monday,2,2016,2016-2,2
17,Monday,2,2019,2019-2,1
17,Monday,2,2021,2021-2,2
17,Monday,3,2016,2016-3,1
17,Monday,3,2020,2020-3,1
17,Monday,4,2017,2017-4,2
17,Monday,4,2018,2018-4,2
17,Monday,4,2019,2019-4,1
17,Monday,4,2021,2021-4,1
17,Monday,5,2015,2015-5,1
17,Monday,5,2017,2017-5,2
17,Monday,5,2019,2019-5,1
17,Monday,5,2021,2021-5,1
17,Monday,6,2015,2015-6,1
17,Monday,6,2016,2016-6,1
17,Monday,6,2021,2021-6,1
17,Monday,7,2017,2017-7,2
17,Monday,7,2019,2019-7,2
17,Monday,7,2021,2021-7,1
17,Monday,8,2015,2015-8,2
17,Monday,8,2016,2016-8,1
17,Monday,8,2017,2017-8,1
17,Monday,8,2018,2018-8,3
17,Monday,9,2017,2017-9,1
17,Monday,9,2020,2020-9,1
17,Monday,10,2017,2017-10,1
17,Monday,10,2020,2020-10,1
17,Monday,11,2015,2015-11,2
17,Monday,11,2017,2017-11,2
17,Monday,11,2018,2018-11,1
17,Monday,11,2019,2019-11,1
17,Monday,12,2020,2020-12,1
17,Saturday,1,2015,2015-1,1
17,Saturday,1,2016,2016-1,3
17,Saturday,1,2017,2017-1,1
17,Saturday,2,2016,2016-2,2
17,Saturday,2,2017,2017-2,1
17,Saturday,2,2019,2019-2,1
17,Saturday,2,2021,2021-2,1
17,Saturday,3,2015,2015-3,1
17,Saturday,3,2018,2018-3,2
17,Saturday,3,2019,2019-3,3
17,Saturday,3,2021,2021-3,1
17,Saturday,4,2015,2015-4,5
17,Saturday,5,2015,2015-5,3
17,Saturday,5,2016,2016-5,1
17,Saturday,5,2017,2017-5,1
17,Saturday,5,2019,2019-5,2
17,Saturday,5,2020,2020-5,1
17,Saturday,5,2021,2021-5,1
17,Saturday,6,2015,2015-6,1
17,Saturday,6,2016,2016-6,2
17,Saturday,6,2019,2019-6,2
17,Saturday,6,2020,2020-6,1
17,Saturday,7,2015,2015-7,2
17,Saturday,7,2016,2016-7,2
17,Saturday,7,2019,2019-7,1
17,Saturday,7,2020,2020-7,1
17,Saturday,7,2021,2021-7,2
17,Saturday,8,2019,2019-8,2
17,Saturday,8,2020,2020-8,2
17,Saturday,9,2017,2017-9,1
17,Saturday,9,2018,2018-9,2
17,Saturday,9,2020,2020-9,1
17,Saturday,10,2019,2019-10,1
17,Saturday,10,2020,2020-10,2
17,Saturday,11,2015,2015-11,2
17,Saturday,11,2016,2016-11,2
17,Saturday,11,2019,2019-11,1
17,Saturday,11,2020,2020-11,1
17,Saturday,12,2015,2015-12,2
17,Saturday,12,2016,2016-12,1
17,Saturday,12,2018,2018-12,1
17,Sunday,1,2017,2017-1,1
17,Sunday,1,2018,2018-1,1
17,Sunday,1,2019,2019-1,2
17,Sunday,1,2021,2021-1,2
17,Sunday,2,2019,2019-2,1
17,Sunday,3,2016,2016-3,2
17,Sunday,3,2019,2019-3,2
17,Sunday,3,2021,2021-3,1
17,Sunday,4,2016,2016-4,2
17,Sunday,4,2018,2018-4,1
17,Sunday,4,2020,2020-4,1
17,Sunday,5,2015,2015-5,1
17,Sunday,5,2016,2016-5,3
17,Sunday,5,2017,2017-5,2
17,Sunday,5,2019,2019-5,3
17,Sunday,5,2020,2020-5,2
17,Sunday,6,2015,2015-6,2
17,Sunday,6,2017,2017-6,1
17,Sunday,6,2020,2020-6,1
17,Sunday,6,2021,2021-6,1
17,Sunday,7,2016,2016-7,1
17,Sunday,7,2017,2017-7,1
17,Sunday,7,2018,2018-7,1
17,Sunday,7,2019,2019-7,1
17,Sunday,8,2017,2017-8,1
17,Sunday,8,2018,2018-8,2
17,Sunday,8,2019,2019-8,1
17,Sunday,8,2020,2020-8,1
17,Sunday,8,2021,2021-8,1
17,Sunday,9,2017,2017-9,3
17,Sunday,9,2019,2019-9,1
17,Sunday,10,2015,2015-10,2
17,Sunday,10,2016,2016-10,2
17,Sunday,10,2017,2017-10,1
17,Sunday,11,2015,2015-11,2
17,Sunday,11,2016,2016-11,2
17,Sunday,11,2017,2017-11,3
17,Sunday,12,2017,2017-12,2
17,Sunday,12,2018,2018-12,1
17,Thursday,1,2015,2015-1,1
17,Thursday,1,2017,2017-1,1
17,Thursday,1,2018,2018-1,3
17,Thursday,1,2019,2019-1,1
17,Thursday,1,2021,2021-1,2
17,Thursday,2,2016,2016-2,1
17,Thursday,2,2017,2017-2,1
17,Thursday,2,2018,2018-2,3
17,Thursday,2,2020,2020-2,2
17,Thursday,3,2015,2015-3,1
17,Thursday,3,2016,2016-3,2
17,Thursday,3,2017,2017-3,3
17,Thursday,3,2019,2019-3,2
17,Thursday,4,2018,2018-4,1
17,Thursday,4,2021,2021-4,2
17,Thursday,5,2016,2016-5,1
17,Thursday,5,2017,2017-5,1
17,Thursday,5,2018,2018-5,1
17,Thursday,5,2019,2019-5,2
17,Thursday,5,2020,2020-5,2
17,Thursday,6,2016,2016-6,2
17,Thursday,6,2017,2017-6,2
17,Thursday,6,2018,2018-6,3
17,Thursday,6,2019,2019-6,2
17,Thursday,6,2020,2020-6,1
17,Thursday,6,2021,2021-6,1
17,Thursday,7,2015,2015-7,2
17,Thursday,7,2017,2017-7,4
17,Thursday,7,2018,2018-7,1
17,Thursday,7,2019,2019-7,1
17,Thursday,7,2020,2020-7,1
17,Thursday,7,2021,2021-7,1
17,Thursday,8,2015,2015-8,1
17,Thursday,8,2016,2016-8,1
17,Thursday,8,2017,2017-8,1
17,Thursday,9,2015,2015-9,1
17,Thursday,9,2019,2019-9,1
17,Thursday,10,2016,2016-10,1
17,Thursday,10,2017,2017-10,1
17,Thursday,10,2019,2019-10,1
17,Thursday,11,2015,2015-11,1
17,Thursday,11,2019,2019-11,1
17,Thursday,12,2016,2016-12,1
17,Thursday,12,2017,2017-12,3
17,Thursday,12,2018,2018-12,2
17,Thursday,12,2019,2019-12,2
17,Thursday,12,2020,2020-12,1
17,Tuesday,1,2017,2017-1,2
17,Tuesday,1,2020,2020-1,1
17,Tuesday,1,2021,2021-1,2
17,Tuesday,2,2017,2017-2,1
17,Tuesday,2,2018,2018-2,1
17,Tuesday,2,2020,2020-2,1
17,Tuesday,2,2021,2021-2,1
17,Tuesday,3,2016,2016-3,2
17,Tuesday,3,2017,2017-3,1
17,Tuesday,3,2018,2018-3,1
17,Tuesday,3,2019,2019-3,2
17,Tuesday,4,2016,2016-4,2
17,Tuesday,4,2017,2017-4,1
17,Tuesday,4,2020,2020-4,1
17,Tuesday,4,2021,2021-4,1
17,Tuesday,5,2016,2016-5,1
17,Tuesday,5,2020,2020-5,1
17,Tuesday,5,2021,2021-5,1
17,Tuesday,6,2015,2015-6,3
17,Tuesday,6,2016,2016-6,1
17,Tuesday,6,2017,2017-6,1
17,Tuesday,6,2020,2020-6,1
17,Tuesday,7,2015,2015-7,1
17,Tuesday,7,2016,2016-7,1
17,Tuesday,7,2017,2017-7,1
17,Tuesday,7,2018,2018-7,1
17,Tuesday,7,2020,2020-7,1
17,Tuesday,8,2015,2015-8,1
17,Tuesday,8,2017,2017-8,1
17,Tuesday,8,2018,2018-8,1
17,Tuesday,8,2019,2019-8,1
17,Tuesday,8,2020,2020-8,2
17,Tuesday,8,2021,2021-8,1
17,Tuesday,9,2018,2018-9,1
17,Tuesday,9,2020,2020-9,2
17,Tuesday,10,2017,2017-10,1
17,Tuesday,10,2019,2019-10,2
17,Tuesday,10,2020,2020-10,1
17,Tuesday,11,2015,2015-11,1
17,Tuesday,11,2016,2016-11,1
17,Tuesday,11,2019,2019-11,1
17,Tuesday,12,2015,2015-12,1
17,Tuesday,12,2016,2016-12,1
17,Tuesday,12,2017,2017-12,1
17,Tuesday,12,2018,2018-12,2
17,Wednesday,1,2015,2015-1,2
17,Wednesday,1,2016,2016-1,1
17,Wednesday,1,2019,2019-1,1
17,Wednesday,2,2019,2019-2,1
17,Wednesday,2,2020,2020-2,1
17,Wednesday,3,2016,2016-3,1
17,Wednesday,3,2020,2020-3,1
17,Wednesday,4,2016,2016-4,1
17,Wednesday,4,2017,2017-4,2
17,Wednesday,4,2019,2019-4,2
17,Wednesday,4,2020,2020-4,1
17,Wednesday,4,2021,2021-4,1
17,Wednesday,5,2015,2015-5,2
17,Wednesday,5,2016,2016-5,1
17,Wednesday,5,2017,2017-5,1
17,Wednesday,6,2015,2015-6,2
17,Wednesday,6,2016,2016-6,2
17,Wednesday,6,2017,2017-6,1
17,Wednesday,6,2018,2018-6,1
17,Wednesday,6,2020,2020-6,1
17,Wednesday,6,2021,2021-6,3
17,Wednesday,7,2016,2016-7,1
17,Wednesday,7,2018,2018-7,1
17,Wednesday,8,2015,2015-8,1
17,Wednesday,8,2016,2016-8,1
17,Wednesday,8,2017,2017-8,1
17,Wednesday,8,2018,2018-8,1
17,Wednesday,8,2021,2021-8,1
17,Wednesday,9,2015,2015-9,1
17,Wednesday,9,2017,2017-9,1
17,Wednesday,10,2016,2016-10,1
17,Wednesday,10,2020,2020-10,2
17,Wednesday,11,2015,2015-11,1
17,Wednesday,11,2016,2016-11,1
17,Wednesday,11,2018,2018-11,1
17,Wednesday,11,2019,2019-11,1
17,Wednesday,12,2015,2015-12,2
17,Wednesday,12,2016,2016-12,1
17,Wednesday,12,2017,2017-12,3
17,Wednesday,12,2018,2018-12,1
17,Wednesday,12,2020,2020-12,1
18,Friday,1,2016,2016-1,2
18,Friday,1,2017,2017-1,2
18,Friday,1,2019,2019-1,1
18,Friday,1,2020,2020-1,1
18,Friday,2,2017,2017-2,2
18,Friday,2,2018,2018-2,1
18,Friday,2,2021,2021-2,2
18,Friday,3,2015,2015-3,1
18,Friday,3,2017,2017-3,1
18,Friday,3,2018,2018-3,2
18,Friday,3,2020,2020-3,1
18,Friday,3,2021,2021-3,1
18,Friday,4,2016,2016-4,1
18,Friday,4,2017,2017-4,1
18,Friday,4,2018,2018-4,1
18,Friday,4,2021,2021-4,2
18,Friday,5,2016,2016-5,3
18,Friday,5,2019,2019-5,2
18,Friday,5,2020,2020-5,1
18,Friday,5,2021,2021-5,1
18,Friday,6,2015,2015-6,2
18,Friday,6,2016,2016-6,2
18,Friday,6,2017,2017-6,1
18,Friday,6,2019,2019-6,1
18,Friday,7,2015,2015-7,1
18,Friday,7,2016,2016-7,4
18,Friday,7,2018,2018-7,1
18,Friday,7,2019,2019-7,2
18,Friday,7,2020,2020-7,2
18,Friday,7,2021,2021-7,2
18,Friday,8,2015,2015-8,1
18,Friday,8,2016,2016-8,2
18,Friday,8,2017,2017-8,1
18,Friday,8,2019,2019-8,2
18,Friday,8,2021,2021-8,2
18,Friday,9,2015,2015-9,1
18,Friday,9,2020,2020-9,3
18,Friday,10,2015,2015-10,2
18,Friday,10,2019,2019-10,1
18,Friday,11,2015,2015-11,1
18,Friday,11,2016,2016-11,1
18,Friday,12,2017,2017-12,1
18,Friday,12,2020,2020-12,2
18,Monday,1,2015,2015-1,1
18,Monday,1,2016,2016-1,1
18,Monday,1,2017,2017-1,3
18,Monday,1,2020,2020-1,1
18,Monday,2,2015,2015-2,1
18,Monday,2,2018,2018-2,3
18,Monday,2,2020,2020-2,1
18,Monday,3,2015,2015-3,1
18,Monday,3,2016,2016-3,2
18,Monday,3,2020,2020-3,1
18,Monday,4,2015,2015-4,1
18,Monday,4,2017,2017-4,1
18,Monday,4,2018,2018-4,2
18,Monday,4,2020,2020-4,1
18,Monday,5,2017,2017-5,1
18,Monday,5,2018,2018-5,2
18,Monday,5,2019,2019-5,1
18,Monday,5,2020,2020-5,1
18,Monday,6,2015,2015-6,2
18,Monday,6,2020,2020-6,1
18,Monday,7,2016,2016-7,2
18,Monday,7,2018,2018-7,1
18,Monday,7,2019,2019-7,1
18,Monday,8,2015,2015-8,1
18,Monday,8,2017,2017-8,1
18,Monday,8,2018,2018-8,2
18,Monday,8,2020,2020-8,2
18,Monday,9,2017,2017-9,2
18,Monday,9,2018,2018-9,1
18,Monday,9,2019,2019-9,1
18,Monday,9,2020,2020-9,2
18,Monday,10,2017,2017-10,2
18,Monday,11,2015,2015-11,2
18,Monday,11,2016,2016-11,1
18,Monday,11,2017,2017-11,1
18,Monday,11,2018,2018-11,1
18,Monday,11,2019,2019-11,1
18,Monday,11,2020,2020-11,2
18,Monday,12,2015,2015-12,2
18,Monday,12,2018,2018-12,2
18,Saturday,1,2015,2015-1,2
18,Saturday,1,2019,2019-1,1
18,Saturday,2,2015,2015-2,1
18,Saturday,2,2016,2016-2,1
18,Saturday,2,2020,2020-2,1
18,Saturday,3,2019,2019-3,2
18,Saturday,3,2021,2021-3,1
18,Saturday,4,2015,2015-4,1
18,Saturday,4,2017,2017-4,3
18,Saturday,4,2021,2021-4,1
18,Saturday,5,2017,2017-5,1
18,Saturday,5,2018,2018-5,1
18,Saturday,6,2015,2015-6,1
18,Saturday,6,2016,2016-6,1
18,Saturday,6,2017,2017-6,1
18,Saturday,6,2019,2019-6,1
18,Saturday,6,2021,2021-6,1
18,Saturday,7,2015,2015-7,1
18,Saturday,7,2021,2021-7,1
18,Saturday,8,2015,2015-8,1
18,Saturday,8,2016,2016-8,1
18,Saturday,8,2018,2018-8,2
18,Saturday,8,2020,2020-8,1
18,Saturday,8,2021,2021-8,1
18,Saturday,9,2015,2015-9,1
18,Saturday,9,2017,2017-9,1
18,Saturday,9,2018,2018-9,1
18,Saturday,10,2016,2016-10,2
18,Saturday,10,2020,2020-10,3
18,Saturday,11,2018,2018-11,1
18,Saturday,12,2016,2016-12,1
18,Saturday,12,2017,2017-12,1
18,Sunday,1,2019,2019-1,3
18,Sunday,2,2015,2015-2,1
18,Sunday,2,2018,2018-2,1
18,Sunday,2,2019,2019-2,1
18,Sunday,2,2020,2020-2,3
18,Sunday,3,2015,2015-3,2
18,Sunday,3,2018,2018-3,1
18,Sunday,3,2019,2019-3,2
18,Sunday,3,2021,2021-3,1
18,Sunday,4,2015,2015-4,2
18,Sunday,4,2018,2018-4,2
18,Sunday,4,2019,2019-4,1
18,Sunday,5,2016,2016-5,1
18,Sunday,5,2017,2017-5,1
18,Sunday,5,2019,2019-5,1
18,Sunday,5,2020,2020-5,1
18,Sunday,5,2021,2021-5,1
18,Sunday,6,2016,2016-6,2
18,Sunday,6,2017,2017-6,1
18,Sunday,7,2015,2015-7,2
18,Sunday,7,2016,2016-7,1
18,Sunday,7,2020,2020-7,1
18,Sunday,7,2021,2021-7,1
18,Sunday,8,2015,2015-8,2
18,Sunday,8,2016,2016-8,1
18,Sunday,8,2017,2017-8,1
18,Sunday,8,2018,2018-8,2
18,Sunday,8,2019,2019-8,2
18,Sunday,8,2020,2020-8,1
18,Sunday,9,2020,2020-9,1
18,Sunday,10,2015,2015-10,1
18,Sunday,10,2016,2016-10,1
18,Sunday,10,2017,2017-10,2
18,Sunday,10,2020,2020-10,3
18,Sunday,11,2017,2017-11,1
18,Sunday,11,2020,2020-11,1
18,Sunday,12,2015,2015-12,1
18,Sunday,12,2016,2016-12,1
18,Sunday,12,2017,2017-12,2
18,Sunday,12,2020,2020-12,1
18,Thursday,1,2016,2016-1,1
18,Thursday,1,2019,2019-1,2
18,Thursday,1,2021,2021-1,1
18,Thursday,2,2017,2017-2,1
18,Thursday,2,2019,2019-2,1
18,Thursday,3,2015,2015-3,1
18,Thursday,3,2016,2016-3,1
18,Thursday,3,2017,2017-3,1
18,Thursday,3,2018,2018-3,1
18,Thursday,3,2019,2019-3,1
18,Thursday,4,2015,2015-4,1
18,Thursday,4,2016,2016-4,1
18,Thursday,4,2021,2021-4,1
18,Thursday,5,2015,2015-5,2
18,Thursday,5,2017,2017-5,1
18,Thursday,5,2020,2020-5,1
18,Thursday,5,2021,2021-5,2
18,Thursday,6,2015,2015-6,2
18,Thursday,6,2016,2016-6,1
18,Thursday,6,2019,2019-6,1
18,Thursday,6,2021,2021-6,1
18,Thursday,7,2015,2015-7,1
18,Thursday,7,2016,2016-7,2
18,Thursday,7,2019,2019-7,1
18,Thursday,8,2015,2015-8,1
18,Thursday,8,2017,2017-8,1
18,Thursday,8,2018,2018-8,1
18,Thursday,8,2019,2019-8,1
18,Thursday,8,2020,2020-8,1
18,Thursday,8,2021,2021-8,2
18,Thursday,9,2015,2015-9,1
18,Thursday,9,2016,2016-9,1
18,Thursday,9,2017,2017-9,1
18,Thursday,9,2018,2018-9,1
18,Thursday,10,2016,2016-10,2
18,Thursday,10,2019,2019-10,1
18,Thursday,10,2020,2020-10,1
18,Thursday,11,2018,2018-11,1
18,Thursday,11,2019,2019-11,1
18,Thursday,11,2020,2020-11,1
18,Thursday,12,2015,2015-12,2
18,Thursday,12,2016,2016-12,1
18,Thursday,12,2018,2018-12,2
18,Tuesday,1,2015,2015-1,1
18,Tuesday,1,2016,2016-1,2
18,Tuesday,1,2018,2018-1,1
18,Tuesday,2,2015,2015-2,1
18,Tuesday,2,2016,2016-2,2
18,Tuesday,2,2021,2021-2,2
18,Tuesday,3,2018,2018-3,1
18,Tuesday,3,2019,2019-3,1
18,Tuesday,3,2020,2020-3,1
18,Tuesday,3,2021,2021-3,1
18,Tuesday,4,2017,2017-4,1
18,Tuesday,4,2018,2018-4,2
18,Tuesday,4,2021,2021-4,1
18,Tuesday,5,2015,2015-5,1
18,Tuesday,5,2019,2019-5,1
18,Tuesday,6,2015,2015-6,1
18,Tuesday,6,2017,2017-6,1
18,Tuesday,6,2018,2018-6,1
18,Tuesday,6,2020,2020-6,2
18,Tuesday,6,2021,2021-6,1
18,Tuesday,7,2015,2015-7,2
18,Tuesday,7,2016,2016-7,1
18,Tuesday,7,2018,2018-7,2
18,Tuesday,7,2019,2019-7,2
18,Tuesday,7,2020,2020-7,1
18,Tuesday,8,2015,2015-8,1
18,Tuesday,8,2016,2016-8,1
18,Tuesday,8,2017,2017-8,3
18,Tuesday,8,2019,2019-8,2
18,Tuesday,9,2015,2015-9,2
18,Tuesday,9,2016,2016-9,2
18,Tuesday,9,2017,2017-9,1
18,Tuesday,9,2019,2019-9,1
18,Tuesday,10,2015,2015-10,1
18,Tuesday,10,2016,2016-10,1
18,Tuesday,10,2019,2019-10,1
18,Tuesday,10,2020,2020-10,1
18,Tuesday,11,2015,2015-11,1
18,Tuesday,11,2018,2018-11,2
18,Tuesday,11,2020,2020-11,1
18,Tuesday,12,2015,2015-12,1
18,Tuesday,12,2018,2018-12,1
18,Wednesday,1,2017,2017-1,2
18,Wednesday,1,2018,2018-1,1
18,Wednesday,1,2019,2019-1,1
18,Wednesday,1,2021,2021-1,1
18,Wednesday,2,2017,2017-2,1
18,Wednesday,2,2021,2021-2,2
18,Wednesday,3,2015,2015-3,1
18,Wednesday,3,2018,2018-3,1
18,Wednesday,4,2015,2015-4,1
18,Wednesday,4,2016,2016-4,1
18,Wednesday,4,2017,2017-4,1
18,Wednesday,4,2018,2018-4,1
18,Wednesday,4,2020,2020-4,2
18,Wednesday,5,2015,2015-5,1
18,Wednesday,5,2016,2016-5,2
18,Wednesday,5,2017,2017-5,1
18,Wednesday,5,2018,2018-5,1
18,Wednesday,5,2019,2019-5,1
18,Wednesday,5,2020,2020-5,1
18,Wednesday,5,2021,2021-5,2
18,Wednesday,6,2016,2016-6,1
18,Wednesday,6,2017,2017-6,1
18,Wednesday,6,2018,2018-6,1
18,Wednesday,6,2021,2021-6,2
18,Wednesday,7,2015,2015-7,1
18,Wednesday,7,2017,2017-7,1
18,Wednesday,7,2018,2018-7,1
18,Wednesday,7,2019,2019-7,1
18,Wednesday,7,2020,2020-7,1
18,Wednesday,8,2016,2016-8,3
18,Wednesday,8,2018,2018-8,2
18,Wednesday,8,2020,2020-8,1
18,Wednesday,9,2015,2015-9,2
18,Wednesday,9,2016,2016-9,1
18,Wednesday,9,2018,2018-9,1
18,Wednesday,9,2019,2019-9,1
18,Wednesday,11,2017,2017-11,2
18,Wednesday,11,2018,2018-11,1
18,Wednesday,12,2015,2015-12,2
18,Wednesday,12,2016,2016-12,1
18,Wednesday,12,2018,2018-12,1
18,Wednesday,12,2019,2019-12,2
18,Wednesday,12,2020,2020-12,1
19,Friday,1,2016,2016-1,1
19,Friday,1,2017,2017-1,2
19,Friday,1,2018,2018-1,1
19,Friday,1,2020,2020-1,1
19,Friday,2,2017,2017-2,1
19,Friday,2,2018,2018-2,1
19,Friday,2,2019,2019-2,2
19,Friday,2,2021,2021-2,1
19,Friday,3,2015,2015-3,1
19,Friday,3,2016,2016-3,1
19,Friday,3,2018,2018-3,3
19,Friday,3,2019,2019-3,1
19,Friday,3,2020,2020-3,1
19,Friday,3,2021,2021-3,1
19,Friday,4,2016,2016-4,1
19,Friday,4,2017,2017-4,1
19,Friday,4,2018,2018-4,1
19,Friday,4,2019,2019-4,1
19,Friday,5,2016,2016-5,1
19,Friday,5,2017,2017-5,1
19,Friday,5,2018,2018-5,1
19,Friday,5,2020,2020-5,2
19,Friday,5,2021,2021-5,2
19,Friday,6,2015,2015-6,2
19,Friday,6,2020,2020-6,1
19,Friday,7,2016,2016-7,3
19,Friday,7,2017,2017-7,1
